Date,Open,High,Low,Close,AdjClose,Volume
12/1/2014,118.809998,119.25,106.260002,110.379997,101.178932,1073594600
1/1/2015,111.389999,120,104.629997,117.160004,107.393768,1305263400
2/1/2015,118.050003,133.600006,116.080002,128.460007,117.751808,1136535200
3/1/2015,129.25,130.279999,121.629997,124.43,114.507881,1138642100
4/1/2015,124.82,134.539993,123.099998,125.150002,115.170479,996135500
5/1/2015,126.099998,132.970001,123.360001,130.279999,119.891411,954152100
6/1/2015,130.279999,131.389999,124.480003,125.43,115.910301,878606700
7/1/2015,126.900002,132.970001,119.220001,121.300003,112.09375,1058280600
8/1/2015,121.5,122.57,92,112.919998,104.349785,1786858800
9/1/2015,110.150002,116.889999,107.360001,110.300003,102.389992,1206547300
10/1/2015,109.07,121.220001,107.309998,119.5,110.930237,1112512100
11/1/2015,120.800003,123.82,111,118.300003,109.816284,750640600
12/1/2015,118.75,119.860001,104.82,105.260002,98.129669,921915200
1/1/2016,102.610001,105.849998,92.389999,97.339996,90.746178,1271848000
2/1/2016,96.470001,98.889999,92.589996,96.690002,90.140213,810862600
3/1/2016,97.650002,110.419998,97.419998,108.989998,102.158356,746049600
4/1/2016,108.779999,112.389999,92.510002,93.739998,87.864235,872383700
5/1/2016,93.970001,100.730003,89.470001,99.860001,93.600647,900671500
6/1/2016,99.019997,101.889999,91.5,95.599998,90.153221,779497700
7/1/2016,95.489998,104.550003,94.370003,104.209999,98.272682,685779600
8/1/2016,104.410004,110.230003,104,106.099998,100.055,630128500
9/1/2016,106.139999,116.18,102.529999,113.050003,107.186554,968015600
10/1/2016,112.709999,118.690002,112.279999,113.540001,107.651123,686914300
11/1/2016,113.459999,113.769997,104.080002,110.519997,104.78775,721555000
12/1/2016,110.370003,118.019997,108.25,115.82,110.376678,608771700
1/1/2017,115.800003,122.440002,114.760002,121.349998,115.646774,563122000
2/1/2017,127.029999,137.479996,127.010002,136.990005,130.551743,574968600
3/1/2017,137.889999,144.5,137.050003,143.660004,137.501846,561628400
4/1/2017,143.710007,145.460007,140.059998,143.649994,137.492264,373304100
5/1/2017,145.100006,156.649994,144.270004,152.759995,146.211731,653981800
6/1/2017,153.169998,155.979996,142.199997,144.020004,138.415375,684178100
7/1/2017,144.880005,153.990005,142.410004,148.729996,142.942078,422011900
8/1/2017,149.100006,164.520004,148.410004,164,157.617828,661069000
9/1/2017,164.800003,164.940002,149.160004,154.119995,148.703979,680374100
10/1/2017,154.259995,169.649994,152.460007,169.039993,163.09967,504291300
11/1/2017,169.869995,176.240005,165.279999,171.850006,165.810959,600663400
12/1/2017,169.949997,177.199997,166.460007,169.229996,163.869995,531183800
1/1/2018,170.160004,180.100006,164.699997,167.429993,162.127014,659679400
2/1/2018,167.169998,180.619995,150.240005,178.119995,172.478439,927894300
3/1/2018,178.539993,183.5,164.940002,167.779999,163.128311,713727700
4/1/2018,166.639999,178.940002,160.630005,165.259995,160.678177,666154300
5/1/2018,166.410004,190.369995,165.270004,186.869995,181.689041,620976300
6/1/2018,187.990005,194.199997,180.729996,185.110001,180.671844,527624500
7/1/2018,183.820007,195.960007,183.419998,190.289993,185.727646,393691400
8/1/2018,199.130005,228.869995,197.309998,227.630005,222.172409,700318900
9/1/2018,228.410004,229.669998,215.300003,225.740005,221.100433,678972000
10/1/2018,227.949997,233.470001,206.089996,218.860001,214.361847,789748500
11/1/2018,219.050003,222.360001,170.259995,178.580002,174.909714,961326400
12/1/2018,184.460007,184.940002,146.589996,157.740005,155.037109,898922500
