Date,Open,High,Low,Close,Adj Close,Volume
2015-04-27,6.184800,6.209000,6.184800,6.184800,6.184800,0
2015-04-28,6.209000,6.209000,6.193100,6.209000,6.209000,0
2015-04-29,6.196500,6.196600,6.190200,6.196500,6.196500,0
2015-04-30,6.190200,6.196400,6.187000,6.190200,6.190200,0
2015-05-01,6.191000,6.191000,6.191000,6.191000,6.191000,0
2015-05-04,6.191000,6.198400,6.191000,6.191000,6.191000,0
2015-05-05,6.198400,6.198400,6.195200,6.198400,6.198400,0
2015-05-06,6.195200,6.195200,6.186000,6.195200,6.195200,0
2015-05-07,6.189000,6.198000,6.189000,6.189000,6.189000,0
2015-05-08,6.198000,6.198000,6.198000,6.198000,6.198000,0
2015-05-11,6.198000,6.214600,6.198000,6.198000,6.198000,0
2015-05-12,6.199200,6.199200,6.198900,6.199200,6.199200,0
2015-05-13,6.198900,6.198900,6.194600,6.198900,6.198900,0
2015-05-14,6.194600,6.194600,6.190000,6.194600,6.194600,0
2015-05-15,6.191600,6.196600,6.191600,6.191600,6.191600,0
2015-05-18,6.196100,6.196100,6.193800,6.196100,6.196100,0
2015-05-19,6.194300,6.196700,6.191800,6.194300,6.194300,0
2015-05-20,6.196700,6.196700,6.193400,6.196700,6.196700,0
2015-05-21,6.193700,6.193700,6.186700,6.193700,6.193700,0
2015-05-22,6.186800,6.189000,6.183000,6.186800,6.186800,0
2015-05-25,6.187400,6.192500,6.187400,6.187400,6.187400,0
2015-05-26,6.192000,6.196700,6.192000,6.192000,6.192000,0
2015-05-27,6.193900,6.195800,6.191300,6.193900,6.193900,0
2015-05-28,6.191300,6.192400,6.187600,6.191300,6.191300,0
2015-05-29,6.191200,6.192300,6.188300,6.191200,6.191200,0
2015-06-01,6.188300,6.189500,6.187600,6.188300,6.188300,0
2015-06-02,6.189500,6.190900,6.187000,6.189500,6.189500,0
2015-06-03,6.188200,6.188200,6.184600,6.188200,6.188200,0
2015-06-04,6.187800,6.193300,6.187100,6.187800,6.187800,0
2015-06-05,6.191100,6.199000,6.191100,6.191100,6.191100,0
2015-06-08,6.193400,6.196200,6.193400,6.193400,6.193400,0
2015-06-09,6.195600,6.196000,6.194500,6.195600,6.195600,0
2015-06-10,6.195700,6.196800,6.194800,6.195700,6.195700,0
2015-06-11,6.195800,6.197800,6.195700,6.195800,6.195800,0
2015-06-12,6.196600,6.198300,6.196300,6.196600,6.196600,0
2015-06-15,6.198300,6.199300,6.198300,6.198300,6.198300,0
2015-06-16,6.199000,6.199000,6.197500,6.199000,6.199000,0
2015-06-17,6.198600,6.199600,6.196400,6.198600,6.198600,0
2015-06-18,6.199600,6.199600,6.197600,6.199600,6.199600,0
2015-06-19,6.197900,6.203300,6.197500,6.197900,6.197900,0
2015-06-22,6.199500,6.199500,6.199500,6.199500,6.199500,0
2015-06-23,6.199500,6.199500,6.196700,6.199500,6.199500,0
2015-06-24,6.196800,6.199200,6.196600,6.196800,6.196800,0
2015-06-25,6.197100,6.199400,6.197100,6.197100,6.197100,0
2015-06-26,6.199400,6.199800,6.198400,6.199400,6.199400,0
2015-06-29,6.199000,6.199300,6.198800,6.199000,6.199000,0
2015-06-30,6.198800,6.198800,6.191000,6.198800,6.198800,0
2015-07-01,6.191000,6.192600,6.190600,6.191000,6.191000,0
2015-07-02,6.191500,6.196300,6.191500,6.191500,6.191500,0
2015-07-03,6.194700,6.196300,6.193500,6.194700,6.194700,0
2015-07-06,6.195700,6.199200,6.195700,6.195700,6.195700,0
2015-07-07,6.199200,6.200000,6.198900,6.199200,6.199200,0
2015-07-08,6.200000,6.200000,6.198800,6.200000,6.200000,0
2015-07-09,6.199000,6.199000,6.197300,6.199000,6.199000,0
2015-07-10,6.198800,6.199300,6.197800,6.198800,6.198800,0
2015-07-13,6.199300,6.199300,6.198100,6.199300,6.199300,0
2015-07-14,6.198400,6.199100,6.198200,6.198400,6.198400,0
2015-07-15,6.198900,6.199300,6.198400,6.198900,6.198900,0
2015-07-16,6.199200,6.199700,6.199100,6.199200,6.199200,0
2015-07-17,6.199500,6.199500,6.199100,6.199500,6.199500,0
2015-07-20,6.199500,6.199800,6.199500,6.199500,6.199500,0
2015-07-21,6.199800,6.199800,6.199600,6.199800,6.199800,0
2015-07-22,6.199600,6.199600,6.198600,6.199600,6.199600,0
2015-07-23,6.199400,6.200600,6.199400,6.199400,6.199400,0
2015-07-24,6.199500,6.200300,6.199300,6.199500,6.199500,0
2015-07-27,6.199600,6.199800,6.199100,6.199600,6.199600,0
2015-07-28,6.199500,6.199600,6.199300,6.199500,6.199500,0
2015-07-29,6.199400,6.199400,6.198500,6.199400,6.199400,0
2015-07-30,6.199000,6.199700,6.199000,6.199000,6.199000,0
2015-07-31,6.199700,6.199800,6.199600,6.199700,6.199700,0
2015-08-03,6.199800,6.199800,6.199600,6.199800,6.199800,0
2015-08-04,6.199700,6.199700,6.199100,6.199700,6.199700,0
2015-08-05,6.199600,6.199900,6.199600,6.199600,6.199600,0
2015-08-06,6.199700,6.200500,6.199600,6.199700,6.199700,0
2015-08-07,6.199700,6.199800,6.199600,6.199700,6.199700,0
2015-08-10,6.199700,6.199900,6.199700,6.199700,6.199700,0
2015-08-11,6.199700,6.317700,6.199700,6.199700,6.199700,0
2015-08-12,6.314900,6.437400,6.314900,6.314900,6.314900,0
2015-08-13,6.377000,6.434500,6.377000,6.377000,6.377000,0
2015-08-14,6.388900,6.392000,6.381000,6.388900,6.388900,0
2015-08-17,6.381800,6.385700,6.381800,6.381800,6.381800,0
2015-08-18,6.384700,6.404700,6.378100,6.384700,6.384700,0
2015-08-19,6.383800,6.391000,6.383800,6.383800,6.383800,0
2015-08-20,6.385800,6.389500,6.374500,6.385800,6.385800,0
2015-08-21,6.379000,6.389600,6.378500,6.379000,6.379000,0
2015-08-24,6.378900,6.394400,6.378900,6.378900,6.378900,0
2015-08-25,6.394400,6.410000,6.394400,6.394400,6.394400,0
2015-08-26,6.402900,6.414900,6.396000,6.402900,6.402900,0
2015-08-27,6.401000,6.406000,6.393300,6.401000,6.401000,0
2015-08-28,6.395300,6.395300,6.376200,6.395300,6.395300,0
2015-08-31,6.378500,6.378500,6.366300,6.378500,6.378500,0
2015-09-01,6.366400,6.366400,6.354300,6.366400,6.366400,0
2015-09-02,6.354500,6.355300,6.345700,6.354500,6.354500,0
2015-09-03,6.345900,6.345900,6.345900,6.345900,6.345900,0
2015-09-04,6.345900,6.345900,6.345900,6.345900,6.345900,0
2015-09-07,6.345900,6.361300,6.345900,6.345900,6.345900,0
2015-09-08,6.355900,6.361100,6.352000,6.355900,6.355900,0
2015-09-09,6.357200,6.368000,6.354000,6.357200,6.357200,0
2015-09-10,6.367800,6.376400,6.361000,6.367800,6.367800,0
2015-09-11,6.367200,6.367200,6.356700,6.367200,6.367200,0
2015-09-14,6.365000,6.365000,6.357800,6.365000,6.365000,0
2015-09-15,6.357900,6.360000,6.356000,6.357900,6.357900,0
2015-09-16,6.360000,6.363300,6.359100,6.360000,6.360000,0
2015-09-17,6.360900,6.360900,6.355700,6.360900,6.360900,0
2015-09-18,6.356000,6.356000,6.350900,6.356000,6.356000,0
2015-09-21,6.354300,6.359300,6.354300,6.354300,6.354300,0
2015-09-22,6.359100,6.366000,6.359100,6.359100,6.359100,0
2015-09-23,6.366000,6.374200,6.366000,6.366000,6.366000,0
2015-09-24,6.373700,6.373700,6.367200,6.373700,6.373700,0
2015-09-25,6.373300,6.373300,6.363800,6.373300,6.373300,0
2015-09-28,6.364100,6.364100,6.358800,6.364100,6.364100,0
2015-09-29,6.358800,6.358900,6.352600,6.358800,6.358800,0
2015-09-30,6.353600,6.353800,6.343900,6.353600,6.353600,0
2015-10-01,6.347100,6.347100,6.346100,6.347100,6.347100,0
2015-10-02,6.346100,6.346100,6.346100,6.346100,6.346100,0
2015-10-05,6.346100,6.346100,6.346100,6.346100,6.346100,0
2015-10-06,6.346100,6.346100,6.346100,6.346100,6.346100,0
2015-10-07,6.346100,6.346100,6.346100,6.346100,6.346100,0
2015-10-08,6.346100,6.346100,6.339200,6.346100,6.346100,0
2015-10-09,6.343500,6.343500,6.335300,6.343500,6.343500,0
2015-10-12,6.335300,6.335300,6.309400,6.335300,6.335300,0
2015-10-13,6.313000,6.332900,6.313000,6.313000,6.313000,0
2015-10-14,6.332300,6.337800,6.332300,6.332300,6.332300,0
2015-10-15,6.337700,6.338300,6.331400,6.337700,6.337700,0
2015-10-16,6.336200,6.348600,6.336200,6.336200,6.336200,0
2015-10-19,6.342600,6.353500,6.342600,6.342600,6.342600,0
2015-10-20,6.350100,6.358500,6.335900,6.350100,6.350100,0
2015-10-21,6.338400,6.339300,6.333000,6.338400,6.338400,0
2015-10-22,6.339300,6.348000,6.335600,6.339300,6.339300,0
2015-10-23,6.348000,6.351000,6.339100,6.348000,6.348000,0
2015-10-26,6.339100,6.343200,6.339100,6.339100,6.339100,0
2015-10-27,6.343200,6.343200,6.338300,6.343200,6.343200,0
2015-10-28,6.343200,6.349300,6.343200,6.343200,6.343200,0
2015-10-29,6.349300,6.350100,6.343100,6.349300,6.349300,0
2015-10-30,6.346700,6.346700,6.308100,6.346700,6.346700,0
2015-11-02,6.308100,6.335700,6.308100,6.308100,6.308100,0
2015-11-03,6.327400,6.331300,6.324100,6.327400,6.327400,0
2015-11-04,6.326100,6.332800,6.322500,6.326100,6.326100,0
2015-11-05,6.325900,6.336400,6.325900,6.325900,6.325900,0
2015-11-06,6.336200,6.344400,6.336200,6.336200,6.336200,0
2015-11-09,6.343100,6.352200,6.343100,6.343100,6.343100,0
2015-11-10,6.352200,6.352200,6.346800,6.352200,6.352200,0
2015-11-11,6.351800,6.358200,6.349400,6.351800,6.351800,0
2015-11-12,6.357500,6.359300,6.355400,6.357500,6.357500,0
2015-11-13,6.359300,6.366400,6.358900,6.359300,6.359300,0
2015-11-16,6.363800,6.363800,6.352700,6.363800,6.363800,0
2015-11-17,6.361200,6.368600,6.358900,6.361200,6.361200,0
2015-11-18,6.368600,6.375200,6.368600,6.368600,6.368600,0
2015-11-19,6.374900,6.374900,6.364500,6.374900,6.374900,0
2015-11-20,6.373000,6.375000,6.369700,6.373000,6.373000,0
2015-11-23,6.375000,6.381000,6.375000,6.375000,6.375000,0
2015-11-24,6.379300,6.380200,6.377700,6.379300,6.379300,0
2015-11-25,6.379800,6.379800,6.377400,6.379800,6.379800,0
2015-11-26,6.379200,6.379800,6.379000,6.379200,6.379200,0
2015-11-27,6.379600,6.387600,6.379600,6.379600,6.379600,0
2015-11-30,6.385000,6.388600,6.385000,6.385000,6.385000,0
2015-12-01,6.388200,6.388900,6.388100,6.388200,6.388200,0
2015-12-02,6.388800,6.388800,6.387700,6.388800,6.388800,0
2015-12-03,6.388800,6.389300,6.387500,6.388800,6.388800,0
2015-12-04,6.387500,6.393000,6.379500,6.387500,6.387500,0
2015-12-07,6.391100,6.398400,6.391100,6.391100,6.391100,0
2015-12-08,6.398200,6.408400,6.398200,6.398200,6.398200,0
2015-12-09,6.407200,6.418000,6.407200,6.407200,6.407200,0
2015-12-10,6.418000,6.430100,6.418000,6.418000,6.418000,0
2015-12-11,6.427800,6.445300,6.427800,6.427800,6.427800,0
2015-12-14,6.445300,6.449100,6.445300,6.445300,6.445300,0
2015-12-15,6.449000,6.459200,6.447300,6.449000,6.449000,0
2015-12-16,6.451000,6.463300,6.448900,6.451000,6.451000,0
2015-12-17,6.463300,6.473700,6.463300,6.463300,6.463300,0
2015-12-18,6.473700,6.473700,6.468600,6.473700,6.473700,0
2015-12-21,6.471500,6.471500,6.470400,6.471500,6.471500,0
2015-12-22,6.470800,6.470800,6.467500,6.470800,6.470800,0
2015-12-23,6.468800,6.468800,6.465800,6.468800,6.468800,0
2015-12-24,6.467800,6.469700,6.467300,6.467800,6.467800,0
2015-12-25,6.467300,6.467300,6.467300,6.467300,6.467300,0
2015-12-28,6.467300,6.478700,6.467300,6.467300,6.467300,0
2015-12-29,6.478700,6.478700,6.474800,6.478700,6.478700,0
2015-12-30,6.474800,6.481200,6.474800,6.474800,6.474800,0
2015-12-31,6.481200,6.484800,6.480400,6.481200,6.481200,0
2016-01-01,6.483700,6.483700,6.483700,6.483700,6.483700,0
2016-01-04,6.483700,6.525600,6.483700,6.483700,6.483700,0
2016-01-05,6.525400,6.525400,6.509500,6.525400,6.525400,0
2016-01-06,6.512500,6.550000,6.512500,6.512500,6.512500,0
2016-01-07,6.546700,6.585000,6.546700,6.546700,6.546700,0
2016-01-08,6.582900,6.586500,6.555700,6.582900,6.582900,0
2016-01-11,6.586500,6.586500,6.559500,6.586500,6.586500,0
2016-01-12,6.559500,6.569500,6.556000,6.559500,6.559500,0
2016-01-13,6.562500,6.570300,6.562500,6.562500,6.562500,0
2016-01-14,6.565400,6.581600,6.565400,6.565400,6.565400,0
2016-01-15,6.580200,6.580200,6.573900,6.580200,6.580200,0
2016-01-18,6.574900,6.574900,6.568400,6.574900,6.574900,0
2016-01-19,6.568900,6.569600,6.565300,6.568900,6.568900,0
2016-01-20,6.568600,6.570700,6.568400,6.568600,6.568600,0
2016-01-21,6.568400,6.570400,6.568400,6.568400,6.568400,0
2016-01-22,6.570000,6.570500,6.568600,6.570000,6.570000,0
2016-01-25,6.569100,6.569500,6.569000,6.569100,6.569100,0
2016-01-26,6.569400,6.573800,6.569200,6.569400,6.569400,0
2016-01-27,6.572500,6.572500,6.566500,6.572500,6.572500,0
2016-01-28,6.567800,6.568200,6.564200,6.567800,6.567800,0
2016-01-29,6.565200,6.568800,6.564300,6.565200,6.565200,0
2016-02-01,6.566100,6.569100,6.566100,6.566100,6.566100,0
2016-02-02,6.568400,6.570000,6.568400,6.568400,6.568400,0
2016-02-03,6.569800,6.570500,6.566500,6.569800,6.569800,0
2016-02-04,6.567000,6.568900,6.554300,6.567000,6.567000,0
2016-02-05,6.554800,6.564300,6.554800,6.554800,6.554800,0
2016-02-08,6.563900,6.563900,6.563900,6.563900,6.563900,0
2016-02-09,6.563900,6.563900,6.563900,6.563900,6.563900,0
2016-02-10,6.563900,6.563900,6.563900,6.563900,6.563900,0
2016-02-11,6.563900,6.563900,6.563900,6.563900,6.563900,0
2016-02-12,6.563900,6.563900,6.563900,6.563900,6.563900,0
2016-02-15,6.563900,6.563900,6.481900,6.563900,6.563900,0
2016-02-16,6.486200,6.506900,6.486200,6.486200,6.486200,0
2016-02-17,6.506900,6.518300,6.506900,6.506900,6.506900,0
2016-02-18,6.518300,6.518300,6.505500,6.518300,6.518300,0
2016-02-19,6.508800,6.512400,6.508800,6.508800,6.508800,0
2016-02-22,6.512400,6.512400,6.509300,6.512400,6.512400,0
2016-02-23,6.511800,6.519200,6.511800,6.511800,6.511800,0
2016-02-24,6.517100,6.528200,6.517100,6.517100,6.517100,0
2016-02-25,6.521700,6.525400,6.521700,6.521700,6.521700,0
2016-02-26,6.523500,6.530400,6.518800,6.523500,6.523500,0
2016-02-29,6.530400,6.545000,6.530400,6.530400,6.530400,0
2016-03-01,6.544000,6.544000,6.530400,6.544000,6.544000,0
2016-03-02,6.542100,6.542300,6.539600,6.542100,6.542100,0
2016-03-03,6.541000,6.541000,6.521500,6.541000,6.541000,0
2016-03-04,6.521500,6.521500,6.495600,6.521500,6.521500,0
2016-03-07,6.498100,6.509800,6.498100,6.498100,6.498100,0
2016-03-08,6.506800,6.506800,6.492300,6.506800,6.506800,0
2016-03-09,6.494700,6.508000,6.494700,6.494700,6.494700,0
2016-03-10,6.503000,6.514000,6.498600,6.503000,6.503000,0
2016-03-11,6.498600,6.498600,6.478300,6.498600,6.498600,0
2016-03-14,6.485300,6.491500,6.484100,6.485300,6.485300,0
2016-03-15,6.490000,6.505600,6.488200,6.490000,6.490000,0
2016-03-16,6.504500,6.515500,6.501200,6.504500,6.504500,0
2016-03-17,6.512000,6.512000,6.463000,6.512000,6.512000,0
2016-03-18,6.465000,6.471700,6.452500,6.465000,6.465000,0
2016-03-21,6.461600,6.476300,6.461600,6.461600,6.461600,0
2016-03-22,6.474600,6.486700,6.474600,6.474600,6.474600,0
2016-03-23,6.480100,6.499100,6.476900,6.480100,6.480100,0
2016-03-24,6.496300,6.508300,6.496300,6.496300,6.496300,0
2016-03-25,6.504700,6.504700,6.504700,6.504700,6.504700,0
2016-03-28,6.526500,6.526500,6.475100,6.526500,6.526500,0
2016-03-29,6.501700,6.514600,6.485500,6.501000,6.501000,0
2016-03-30,6.497900,6.497900,6.455100,6.504900,6.504900,0
2016-03-31,6.455100,6.458000,6.439000,6.455100,6.455100,0
2016-04-01,6.439000,6.469500,6.439000,6.439000,6.439000,0
2016-04-04,6.468600,6.468600,6.468600,6.468600,6.468600,0
2016-04-05,6.468600,6.468600,6.458000,6.468600,6.468600,0
2016-04-06,6.467300,6.477900,6.466000,6.467300,6.467300,0
2016-04-07,6.470900,6.470900,6.453000,6.470900,6.470900,0
2016-04-08,6.453000,6.469600,6.453000,6.453000,6.453000,0
2016-04-11,6.455800,6.462800,6.447900,6.455800,6.455800,0
2016-04-12,6.449500,6.462200,6.446500,6.449500,6.449500,0
2016-04-13,6.455600,6.468400,6.453200,6.455600,6.455600,0
2016-04-14,6.468400,6.477600,6.468400,6.468400,6.468400,0
2016-04-15,6.472600,6.477500,6.461100,6.472600,6.472600,0
2016-04-18,6.465600,6.470900,6.464700,6.465600,6.465600,0
2016-04-19,6.465200,6.466500,6.448100,6.465200,6.465200,0
2016-04-20,6.448100,6.461600,6.448100,6.448100,6.448100,0
2016-04-21,6.460800,6.475000,6.460800,6.460800,6.460800,0
2016-04-22,6.471900,6.491000,6.469500,6.471900,6.471900,0
2016-04-25,6.491000,6.495700,6.482300,6.491000,6.491000,0
2016-04-26,6.483000,6.488200,6.477000,6.483000,6.483000,0
2016-04-27,6.483500,6.487700,6.478700,6.483500,6.483500,0
2016-04-28,6.485000,6.492000,6.464800,6.485000,6.485000,0
2016-04-29,6.465900,6.478300,6.453100,6.465900,6.465900,0
2016-05-02,6.464100,6.464100,6.464100,6.464100,6.464100,0
2016-05-03,6.464100,6.481800,6.461400,6.464100,6.464100,0
2016-05-04,6.481800,6.495300,6.481800,6.481800,6.481800,0
2016-05-05,6.484800,6.500000,6.484800,6.484800,6.484800,0
2016-05-06,6.493500,6.498200,6.487700,6.493500,6.493500,0
2016-05-09,6.490200,6.506900,6.490200,6.490200,6.490200,0
2016-05-10,6.506900,6.512600,6.504600,6.506900,6.506900,0
2016-05-11,6.508300,6.508300,6.482000,6.508300,6.508300,0
2016-05-12,6.482000,6.511800,6.482000,6.482000,6.482000,0
2016-05-13,6.506800,6.522500,6.505000,6.506800,6.506800,0
2016-05-16,6.522000,6.522000,6.510200,6.522000,6.522000,0
2016-05-17,6.521300,6.529400,6.514400,6.521300,6.521300,0
2016-05-18,6.510400,6.529000,6.510400,6.518600,6.518600,0
2016-05-19,6.528800,6.540400,6.528800,6.528800,6.528800,0
2016-05-20,6.537000,6.537300,6.530700,6.537000,6.537000,0
2016-05-23,6.536700,6.546000,6.536700,6.536700,6.536700,0
2016-05-24,6.545700,6.547500,6.540000,6.545700,6.545700,0
2016-05-25,6.547200,6.554600,6.544100,6.547200,6.547200,0
2016-05-26,6.544100,6.551000,6.540500,6.544100,6.544100,0
2016-05-27,6.547000,6.555500,6.543600,6.547000,6.547000,0
2016-05-30,6.553300,6.573300,6.553300,6.553300,6.553300,0
2016-05-31,6.573300,6.575400,6.563800,6.573300,6.573300,0
2016-06-01,6.572900,6.584000,6.565100,6.572900,6.572900,0
2016-06-02,6.565100,6.574500,6.565100,6.565100,6.565100,0
2016-06-03,6.574500,6.578000,6.554800,6.574500,6.574500,0
2016-06-06,6.554800,6.557000,6.553800,6.554800,6.554800,0
2016-06-07,6.553800,6.563300,6.553800,6.553800,6.553800,0
2016-06-08,6.561500,6.561800,6.551800,6.561500,6.561500,0
2016-06-09,6.552500,6.552500,6.552000,6.552500,6.552500,0
2016-06-10,6.552000,6.552000,6.552000,6.552000,6.552000,0
2016-06-13,6.552000,6.577800,6.552000,6.552000,6.552000,0
2016-06-14,6.575700,6.586500,6.569100,6.575700,6.575700,0
2016-06-15,6.586500,6.594500,6.568800,6.586500,6.586500,0
2016-06-16,6.571800,6.582000,6.563000,6.571800,6.571800,0
2016-06-17,6.582000,6.583500,6.571600,6.582000,6.582000,0
2016-06-20,6.578400,6.578400,6.562500,6.578400,6.578400,0
2016-06-21,6.567100,6.582500,6.564900,6.567100,6.567100,0
2016-06-22,6.580300,6.583300,6.563100,6.580300,6.580300,0
2016-06-23,6.567500,6.572000,6.561400,6.567500,6.567500,0
2016-06-24,6.567300,6.617000,6.567300,6.567300,6.567300,0
2016-06-27,6.611800,6.641600,6.611800,6.611800,6.611800,0
2016-06-28,6.641600,6.642900,6.634200,6.641600,6.641600,0
2016-06-29,6.638100,6.643900,6.626800,6.638100,6.638100,0
2016-06-30,6.626800,6.644200,6.626800,6.626800,6.626800,0
2016-07-01,6.638100,6.651800,6.638100,6.638100,6.638100,0
2016-07-04,6.645700,6.657100,6.645700,6.645700,6.645700,0
2016-07-05,6.655300,6.669700,6.655300,6.655300,6.655300,0
2016-07-06,6.669700,6.685400,6.669700,6.669700,6.669700,0
2016-07-07,6.683000,6.683000,6.670500,6.683000,6.683000,0
2016-07-08,6.671100,6.681000,6.671100,6.671100,6.671100,0
2016-07-11,6.678100,6.683900,6.677700,6.678100,6.678100,0
2016-07-12,6.683900,6.683900,6.673200,6.683900,6.683900,0
2016-07-13,6.678600,6.682600,6.671400,6.678600,6.678600,0
2016-07-14,6.676300,6.678200,6.673600,6.676300,6.676300,0
2016-07-15,6.673600,6.678800,6.670600,6.673600,6.673600,0
2016-07-18,6.674800,6.707500,6.665400,6.676100,6.676100,0
2016-07-19,6.704300,6.708100,6.682900,6.704600,6.704600,0
2016-07-20,6.695100,6.700200,6.669500,6.695400,6.695400,0
