Date,Open,High,Low,Close,Adj Close,Volume
1/2/2018,1536.119995,1550.300049,1536.119995,1550.01001,1550.01001,33572500
1/3/2018,1550.280029,1555.079956,1547.589966,1552.579956,1552.579956,35386600
1/4/2018,1552.97998,1560.839966,1552.369995,1555.719971,1555.719971,36952600
1/5/2018,1555.869995,1560.069946,1552.130005,1560.01001,1560.01001,32366200
1/8/2018,1559.800049,1562.98999,1548.22998,1561.810059,1561.810059,32426500
1/9/2018,1562.219971,1565.579956,1558.859985,1560.099976,1560.099976,34534800
1/10/2018,1559.01001,1561.910034,1551.52002,1559.800049,1559.800049,35763500
1/11/2018,1560.219971,1586.790039,1560.219971,1586.790039,1586.790039,36413200
1/12/2018,1587.119995,1598.180054,1587.119995,1591.969971,1591.969971,35739700
1/16/2018,1592.910034,1604.02002,1570.75,1572.969971,1572.969971,43259700
1/17/2018,1573.72998,1589.130005,1573.72998,1586.660034,1586.660034,37780500
1/18/2018,1586.310059,1586.310059,1576.410034,1576.72998,1576.72998,36814700
1/19/2018,1576.5,1597.630005,1575.319946,1597.630005,1597.630005,36094300
1/22/2018,1598.140015,1605.170044,1595.550049,1605.170044,1605.170044,34717800
1/23/2018,1604.939941,1612.550049,1599.209961,1610.709961,1610.709961,35196500
1/24/2018,1611.689941,1615.52002,1595.939941,1601.77002,1601.77002,39940700
1/25/2018,1601.589966,1607.790039,1594.420044,1601.670044,1601.670044,38351500
1/26/2018,1602.969971,1608.060059,1599.5,1608.060059,1608.060059,34432300
1/29/2018,1607.810059,1607.949951,1597.880005,1598.109985,1598.109985,35738300
1/30/2018,1595.640015,1595.640015,1579.48999,1582.819946,1582.819946,39906500
1/31/2018,1584.709961,1594.27002,1571.26001,1574.97998,1574.97998,42612800
2/1/2018,1574.72998,1582.280029,1568.849976,1579.869995,1579.869995,39384500
2/2/2018,1577.030029,1577.030029,1547.060059,1547.27002,1547.27002,43011300
2/5/2018,1544.939941,1547.030029,1491.060059,1491.089966,1491.089966,52834600
2/6/2018,1486.849976,1512.97998,1461.449951,1507.170044,1507.170044,58916600
2/7/2018,1506.660034,1517,1503.319946,1507.969971,1507.969971,46265700
2/8/2018,1508.449951,1511.209961,1463.73999,1463.790039,1463.790039,53054400
2/9/2018,1467.719971,1487.579956,1436.430054,1477.839966,1477.839966,56800700
2/12/2018,1479.109985,1498.109985,1466.880005,1490.97998,1490.97998,40557900
2/13/2018,1489.660034,1497.02002,1481.939941,1494.949951,1494.949951,34728700
2/14/2018,1492.76001,1523.890015,1483.290039,1522.099976,1522.099976,40037400
2/15/2018,1524.180054,1537.77002,1516.880005,1537.199951,1537.199951,36849100
2/16/2018,1536.319946,1551.51001,1532.219971,1543.550049,1543.550049,36374600
2/20/2018,1542.380005,1546.430054,1527.560059,1529.98999,1529.98999,36276100
2/21/2018,1530.47998,1555.280029,1530.47998,1531.839966,1531.839966,37794000
2/22/2018,1532.790039,1548.290039,1529.199951,1529.98999,1529.98999,37012700
2/23/2018,1531.349976,1549.189941,1531.349976,1549.189941,1549.189941,31891900
2/26/2018,1550.089966,1560.73999,1544.98999,1559.329956,1559.329956,34246500
2/27/2018,1559.27002,1564.630005,1536.469971,1536.469971,1536.469971,37450800
2/28/2018,1536.800049,1543.75,1512.449951,1512.449951,1512.449951,42306600
3/1/2018,1512.069946,1522.469971,1494.290039,1507.390015,1507.390015,45039700
3/2/2018,1506.810059,1535.199951,1494,1533.170044,1533.170044,38824500
3/5/2018,1531.98999,1550.76001,1525.079956,1546.050049,1546.050049,37108100
3/6/2018,1546.719971,1562.199951,1538.630005,1562.199951,1562.199951,33706900
3/7/2018,1560.969971,1576.72998,1550.469971,1574.530029,1574.530029,33932700
3/8/2018,1575.650024,1580.48999,1564.589966,1571.969971,1571.969971,32123200
3/9/2018,1573.189941,1597.300049,1573.189941,1597.140015,1597.140015,33641000
3/12/2018,1597.290039,1603.790039,1594.109985,1601.060059,1601.060059,31850200
3/13/2018,1601.650024,1609.050049,1590.109985,1592.050049,1592.050049,33016500
3/14/2018,1592.459961,1598.329956,1582.640015,1584.310059,1584.310059,33913600
3/15/2018,1584.400024,1588.02002,1572.160034,1576.619995,1576.619995,35003300
3/16/2018,1576.579956,1588.920044,1575.410034,1586.050049,1586.050049,53723400
3/19/2018,1585.829956,1585.829956,1553.900024,1570.560059,1570.560059,32821300
3/20/2018,1570.849976,1575.780029,1566.75,1570.410034,1570.410034,32610300
3/21/2018,1570.400024,1587.73999,1570.400024,1579.300049,1579.300049,34155100
3/22/2018,1576.589966,1576.589966,1543.869995,1543.869995,1543.869995,37398000
3/23/2018,1544.310059,1548.72998,1510.079956,1510.079956,1510.079956,38150800
3/26/2018,1513.540039,1543.810059,1513.540039,1543.719971,1543.719971,35111000
3/27/2018,1544.449951,1547.709961,1508.939941,1513.569946,1513.569946,37063500
3/28/2018,1513.800049,1521.349976,1505.640015,1513.030029,1513.030029,38645000
3/29/2018,1513.310059,1540.02002,1513.310059,1529.430054,1529.430054,35659900
4/2/2018,1529.140015,1529.140015,1482.900024,1492.530029,1492.530029,35885200
4/3/2018,1493.869995,1514.560059,1493.869995,1512.150024,1512.150024,33928100
4/4/2018,1508.599976,1534.569946,1491.689941,1531.660034,1531.660034,33503400
4/5/2018,1532.949951,1545.280029,1532.949951,1542.930054,1542.930054,31759700
4/6/2018,1540.01001,1541.069946,1502.630005,1513.300049,1513.300049,32997000
4/9/2018,1513.900024,1533.939941,1513.900024,1514.459961,1514.459961,30629600
4/10/2018,1517.050049,1548.079956,1517.050049,1543.430054,1543.430054,35439300
4/11/2018,1542.459961,1551.369995,1535.76001,1546.800049,1546.800049,30207600
4/12/2018,1548.030029,1562.459961,1548.030029,1557.329956,1557.329956,30213200
4/13/2018,1558.109985,1563.75,1545.060059,1549.51001,1549.51001,29609100
4/16/2018,1550.560059,1566.400024,1550.51001,1563.030029,1563.030029,30197000
4/17/2018,1564.869995,1582.98999,1564.869995,1579.800049,1579.800049,32343600
4/18/2018,1580.180054,1592.040039,1580.180054,1583.560059,1583.560059,33834100
4/19/2018,1582.819946,1582.949951,1569.160034,1573.819946,1573.819946,33493700
4/20/2018,1573.530029,1574.23999,1561.719971,1564.119995,1564.119995,33885900
4/23/2018,1564.420044,1571.469971,1556.27002,1562.119995,1562.119995,30174800
4/24/2018,1562.390015,1574.47998,1542.300049,1553.280029,1553.280029,37067400
4/25/2018,1553,1556.089966,1539.949951,1550.469971,1550.469971,34994400
4/26/2018,1550.920044,1562.5,1550.310059,1557.890015,1557.890015,36657200
4/27/2018,1557.949951,1562.97998,1549.47998,1556.23999,1556.23999,32190300
4/30/2018,1556.670044,1563.650024,1541.880005,1541.880005,1541.880005,37345300
5/1/2018,1541.77002,1550.859985,1527.709961,1550.329956,1550.329956,35598500
5/2/2018,1550.449951,1565.369995,1548.920044,1554.910034,1554.910034,40107700
5/3/2018,1554.339966,1554.339966,1532.310059,1546.560059,1546.560059,38514700
5/4/2018,1545.829956,1572.77002,1540.369995,1565.599976,1565.599976,33272200
5/7/2018,1565.719971,1586.410034,1565.719971,1578.949951,1578.949951,32379600
